episode,episode_reward,episode_steps,episode_success,episode_delay,total_samples,epsilon,loss,timestamp
782,-199.71827278875023,200,1,1284.3757917820403,33773,0.2090,0.251369,2026-04-02 14:21:27
783,0.27551387467217137,1,1,14.080705732629228,33788,0.2086,0.177503,2026-04-02 14:21:27
784,-20.447277869007138,30,1,219.91398584937866,33966,0.2081,0.040661,2026-04-02 14:21:29
785,-47.68622639491225,46,1,347.90837226294246,33967,0.2077,0.058943,2026-04-02 14:21:29
786,-38.06487421658207,32,1,310.1637817003373,33976,0.2073,0.274953,2026-04-02 14:21:29
787,-80.74138194460316,109,1,563.6199048571225,34046,0.2069,0.115401,2026-04-02 14:21:30
788,-1.4488866219651746,8,1,41.42176073774314,34116,0.2065,0.254072,2026-04-02 14:21:31
789,-36.20136120605073,50,1,295.2540014385064,34119,0.2061,0.142618,2026-04-02 14:21:31
790,-5.695057230899094,19,1,76.63253518107133,34123,0.2056,0.163019,2026-04-02 14:21:31
791,-261.59860368903435,200,0,1389.1410078220501,34190,0.2052,0.075208,2026-04-02 14:21:31
792,-11.58168438135389,14,1,113.64592790810887,34308,0.2048,0.186286,2026-04-02 14:21:33
793,-13.626745820246608,32,1,102.14317633218798,34374,0.2044,0.307305,2026-04-02 14:21:33
794,-0.015943349630099454,8,1,15.374144257120461,34378,0.2040,0.213891,2026-04-02 14:21:33
795,0.5862604788204402,1,1,11.024428780835844,34387,0.2036,0.102650,2026-04-02 14:21:33
796,-74.0402556887559,56,1,426.03027022154345,34411,0.2032,0.215556,2026-04-02 14:21:34
797,-54.58713353299577,57,1,433.34804788552975,34429,0.2028,0.182820,2026-04-02 14:21:34
798,-179.37502929994722,199,1,1237.9642545503214,34450,0.2024,0.084613,2026-04-02 14:21:34
799,-32.01131913770847,44,1,334.25376356779435,34475,0.2020,0.294561,2026-04-02 14:21:34
800,-10.525875420228394,14,1,101.83292987400671,34545,0.2016,0.339658,2026-04-02 14:21:35
801,-6.53743509708011,11,1,101.69834304299113,34569,0.2012,0.285312,2026-04-02 14:21:35
802,-33.27948079330241,60,1,387.6909187772021,34593,0.2008,0.190290,2026-04-02 14:21:36
803,-1.665426776833144,5,1,37.07666785048659,34614,0.2004,0.224288,2026-04-02 14:21:36
804,-17.000392746183472,26,1,174.49372074273515,34618,0.2000,0.333264,2026-04-02 14:21:36
805,-4.604434788514002,9,1,72.05393034593963,34619,0.1996,0.137598,2026-04-02 14:21:36
806,-6.699013205942666,15,1,68.59687715959532,34716,0.1992,0.239170,2026-04-02 14:21:37
807,-51.544424496721916,62,1,325.6725897166375,34869,0.1988,0.396724,2026-04-02 14:21:39
808,-71.41079919865842,142,1,913.2853942018985,34915,0.1984,0.264301,2026-04-02 14:21:39
809,-5.714502696140569,10,1,69.95220684264966,34955,0.1980,0.193903,2026-04-02 14:21:39
810,-3.031278122241317,5,1,64.8329362942154,34961,0.1976,0.144376,2026-04-02 14:21:40
811,-75.49256074117766,65,1,562.8826108417807,34965,0.1972,0.132923,2026-04-02 14:21:40
812,-25.07247384126788,44,1,275.8575712562903,34969,0.1968,0.085134,2026-04-02 14:21:40
813,-1.846801478581442,3,1,37.823218932169006,35000,0.1964,0.331976,2026-04-02 14:21:40
814,-82.68891117562882,78,1,481.201198654752,35000,0.1960,0.331976,2026-04-02 14:21:40
815,-0.6861059188639561,4,1,26.78316499162596,35037,0.1956,0.151244,2026-04-02 14:21:40
816,-7.407387592344543,14,1,118.27004322242401,35069,0.1952,0.351750,2026-04-02 14:21:41
817,-6.405776532762592,16,1,117.19471183904922,35090,0.1948,0.207413,2026-04-02 14:21:41
818,-0.44316398175177774,3,1,26.89137362287981,35099,0.1944,0.094708,2026-04-02 14:21:41
819,-51.92314278116963,62,1,300.33641435396214,35103,0.1940,0.123405,2026-04-02 14:21:41
820,-77.30218278187715,64,1,483.9620233540008,35123,0.1937,0.165417,2026-04-02 14:21:41
821,-45.52035648168949,56,1,367.22089628406883,35411,0.1933,0.157789,2026-04-02 14:21:44
822,-32.059835234754686,36,1,238.6997535588547,35416,0.1929,0.148930,2026-04-02 14:21:44
823,-59.78007009798081,57,1,433.1539669112634,35457,0.1925,0.229144,2026-04-02 14:21:45
824,-94.69544735317035,95,1,629.9800588922814,35465,0.1921,0.094706,2026-04-02 14:21:45
825,-37.91168577314996,46,1,362.20880516099436,35473,0.1917,0.223154,2026-04-02 14:21:45
826,-18.77480810371409,18,1,190.9212175624664,35564,0.1913,0.124463,2026-04-02 14:21:46
827,-16.50186099605289,16,1,184.9182964983625,35607,0.1910,0.231130,2026-04-02 14:21:46
828,-6.3172460469017535,9,1,79.91869654306339,35641,0.1906,0.177388,2026-04-02 14:21:47
829,-12.65689011605201,25,1,163.3546179297632,35659,0.1902,0.210149,2026-04-02 14:21:47
830,-16.387393435788127,26,1,177.8851730825488,35675,0.1898,0.157221,2026-04-02 14:21:47
831,-53.17935053787427,75,1,452.80905350934484,35695,0.1894,0.420853,2026-04-02 14:21:47
832,-4.752294364072927,6,1,52.77823403638399,35749,0.1891,0.072953,2026-04-02 14:21:48
833,-12.717170753008991,18,1,89.70523559101836,35823,0.1887,0.102782,2026-04-02 14:21:49
834,-3.265622167306126,29,1,65.05394424894408,35840,0.1883,0.094075,2026-04-02 14:21:49
835,-73.66121181897464,62,1,500.5697251582564,35901,0.1879,0.787728,2026-04-02 14:21:49
836,-31.145245260466446,30,1,284.97499237324513,36067,0.1876,0.145546,2026-04-02 14:21:51
837,-26.935183187401464,41,1,187.8390552122757,36080,0.1872,0.294890,2026-04-02 14:21:51
838,-0.9406207349055838,4,1,37.23479938019659,36104,0.1868,0.214919,2026-04-02 14:21:52
839,-64.9619062258767,66,1,476.7342509393205,36168,0.1864,0.123034,2026-04-02 14:21:52
840,-9.9083921213471,12,1,79.02700987660641,36205,0.1861,0.216409,2026-04-02 14:21:53
841,-8.006023737466895,32,1,104.76320061013381,36340,0.1857,0.151378,2026-04-02 14:21:54
842,-21.31303310972212,24,1,174.43447062471927,36365,0.1853,0.143531,2026-04-02 14:21:54
843,-194.8641926310521,172,1,1333.2450758130137,36448,0.1849,0.249351,2026-04-02 14:21:55
844,-8.922928231431655,14,1,127.52226263941857,36457,0.1846,0.154361,2026-04-02 14:21:55
845,-22.797278251696003,34,1,237.57256408341436,36479,0.1842,0.354756,2026-04-02 14:21:55
846,-68.51121474862697,104,1,500.34883113069003,36483,0.1838,0.219880,2026-04-02 14:21:55
847,-7.7225561524893855,15,1,99.8709693967888,36582,0.1835,0.293151,2026-04-02 14:21:57
848,-79.73585131175761,86,1,672.3120589475035,36585,0.1831,0.332456,2026-04-02 14:21:57
849,-175.91024507102318,200,0,1086.9254640059437,36613,0.1827,0.197269,2026-04-02 14:21:57
850,-3.320087069850029,11,1,57.597290162793065,36707,0.1824,0.328998,2026-04-02 14:21:58
851,-8.57284708139999,15,1,79.58248252927785,36709,0.1820,0.117009,2026-04-02 14:21:58
852,-0.158591343241555,1,1,19.82374605209293,36720,0.1816,0.321830,2026-04-02 14:21:58
853,-37.07565784677274,45,1,278.1137752607231,36723,0.1813,0.322300,2026-04-02 14:21:58
854,-26.255894254320566,34,1,233.6034510614122,36755,0.1809,0.183067,2026-04-02 14:21:58
855,-17.668737624673422,40,1,202.26975829925078,36763,0.1806,0.289920,2026-04-02 14:21:58
856,-2.660973934552106,5,1,58.604766365264595,36800,0.1802,0.180052,2026-04-02 14:21:59
857,-1.407476797891763,4,1,30.670901776612645,36801,0.1798,0.316147,2026-04-02 14:21:59
858,-12.248592817034831,14,1,130.62977656769579,36821,0.1795,0.390966,2026-04-02 14:21:59
859,-11.291969372303864,13,1,116.9676761683275,36825,0.1791,0.123227,2026-04-02 14:21:59
860,-63.716698294438366,48,1,360.7600528083599,36855,0.1788,0.051008,2026-04-02 14:21:59
861,-18.955211815942256,35,1,205.1289159016297,36856,0.1784,0.287402,2026-04-02 14:21:59
862,-3.402506005151791,9,1,60.93351629837808,36874,0.1780,0.117647,2026-04-02 14:22:00
863,-12.548188761570515,8,1,115.54617054002378,36894,0.1777,0.303432,2026-04-02 14:22:00
864,-12.10493897804856,14,1,156.70753024456837,36970,0.1773,0.259088,2026-04-02 14:22:01
865,-2.0676315018283105,20,1,30.892664644692292,37019,0.1770,0.399716,2026-04-02 14:22:01
866,-177.26799721852785,167,1,1196.6087863022335,37158,0.1766,0.145094,2026-04-02 14:22:03
867,-32.11920268015272,47,1,231.10046860775753,37177,0.1763,0.057154,2026-04-02 14:22:03
868,-40.62894285329608,56,1,392.5492346891886,37266,0.1759,0.123979,2026-04-02 14:22:04
869,-46.8980255171673,54,1,270.1912518972413,37306,0.1756,0.065495,2026-04-02 14:22:04
870,-4.1879679884180785,16,1,57.09401303983604,37310,0.1752,0.212839,2026-04-02 14:22:04
871,-1.135647090338037,2,1,28.621754249948815,37333,0.1749,0.308222,2026-04-02 14:22:04
872,-5.9888937932064845,10,1,82.57255188724677,37350,0.1745,0.136877,2026-04-02 14:22:05
873,-3.908385858137236,10,1,59.18338506803007,37390,0.1742,0.236282,2026-04-02 14:22:05
874,-56.48616418664414,67,1,383.860118068753,37504,0.1738,0.195436,2026-04-02 14:22:06
875,-64.40366654591205,64,1,405.86562318881346,37528,0.1735,0.310277,2026-04-02 14:22:07
876,-22.731906481249695,25,1,139.0098833385543,37536,0.1731,0.086664,2026-04-02 14:22:07
877,-5.382037247441968,9,1,72.3180022660582,37582,0.1728,0.107899,2026-04-02 14:22:07
878,-131.60790245076663,110,1,742.6819915109368,37587,0.1724,0.095560,2026-04-02 14:22:07
879,-17.476230667593665,26,1,219.83687960313725,37599,0.1721,0.674513,2026-04-02 14:22:07
880,-88.66004593065851,99,1,618.6163791955837,37679,0.1717,0.142839,2026-04-02 14:22:08
881,-2.5607649819241005,10,1,43.59039575569071,37684,0.1714,0.047664,2026-04-02 14:22:08
882,-4.111803907999726,8,1,71.22799653358247,37754,0.1711,0.168136,2026-04-02 14:22:09
883,-5.431366125357213,16,1,88.74848578747236,37811,0.1707,0.387701,2026-04-02 14:22:10
884,-24.62953754910531,39,1,241.24671453681952,37850,0.1704,0.351504,2026-04-02 14:22:10
885,-29.6847061669102,65,1,301.7194079389767,37866,0.1700,0.060995,2026-04-02 14:22:10
886,-5.567859277390452,12,1,64.81112843148625,37911,0.1697,0.139958,2026-04-02 14:22:11
887,-99.5838697057029,98,1,750.3013525931385,37930,0.1694,0.199836,2026-04-02 14:22:11
888,-1.5306305786692338,6,1,45.68217192195267,37985,0.1690,0.243765,2026-04-02 14:22:11
889,-4.13372831660336,20,1,79.07313488762635,38014,0.1687,0.329296,2026-04-02 14:22:12
890,-0.038635445525597834,1,1,19.405864171252063,38029,0.1683,0.075042,2026-04-02 14:22:12
891,-15.396669211922005,39,1,178.27826764770793,38066,0.1680,0.280809,2026-04-02 14:22:12
892,-0.2196883064208764,1,1,19.70461058573959,38081,0.1677,0.275586,2026-04-02 14:22:12
893,-14.635645764271196,15,1,141.7307562322566,38108,0.1673,0.205413,2026-04-02 14:22:13
894,-2.0763885322180347,13,1,48.844746668543166,38137,0.1670,0.271171,2026-04-02 14:22:13
895,-55.820782907484066,79,1,446.4070329022936,38209,0.1667,0.431089,2026-04-02 14:22:14
896,-42.82802235577266,52,1,322.5254520831112,38324,0.1663,0.074661,2026-04-02 14:22:15
897,-6.717714277625646,10,1,92.1430303638338,38411,0.1660,0.417308,2026-04-02 14:22:16
898,-49.42690263915798,70,1,440.1222378558737,38420,0.1657,0.574650,2026-04-02 14:22:16
899,-10.491896072623277,18,1,116.99498582785229,38561,0.1653,0.087723,2026-04-02 14:22:17
900,0.10347203187155397,3,1,15.154150370449681,38592,0.1650,0.163862,2026-04-02 14:22:18
901,-42.60196129592562,66,1,317.6879725543464,38608,0.1647,0.124777,2026-04-02 14:22:18
902,-90.94943758680613,135,1,769.1033130664389,38645,0.1643,0.023695,2026-04-02 14:22:18
903,-3.309708511699169,11,1,59.53738440711079,38739,0.1640,0.459494,2026-04-02 14:22:19
904,-47.807519443146965,68,1,354.0855537366755,38751,0.1637,0.483482,2026-04-02 14:22:19
905,-7.341363238852074,19,1,85.59389315207858,38896,0.1634,0.192531,2026-04-02 14:22:21
906,-25.79352982014426,56,1,223.39839501099385,39059,0.1630,0.191064,2026-04-02 14:22:23
907,-49.644149266111974,43,1,287.48966139731084,39099,0.1627,0.029253,2026-04-02 14:22:23
908,-20.02534827531938,25,1,155.80368341487468,39100,0.1624,0.231743,2026-04-02 14:22:23
909,-191.69601623481958,200,0,1051.2183079315444,39102,0.1621,0.419045,2026-04-02 14:22:23
910,-101.51055585255406,126,1,654.2957277792777,39139,0.1617,0.163014,2026-04-02 14:22:23
911,-0.3483865410986521,1,1,19.56382968452502,39154,0.1614,0.098514,2026-04-02 14:22:24
912,0.5883314673108871,1,1,10.997289062397437,39169,0.1611,0.129020,2026-04-02 14:22:24
913,-153.73914034644912,135,1,833.9768664200869,39178,0.1608,0.150039,2026-04-02 14:22:24
914,-3.53778171946447,9,1,43.288246306002776,39247,0.1604,0.092867,2026-04-02 14:22:25
915,-18.848143745260156,28,1,109.17617996099484,39281,0.1601,0.190941,2026-04-02 14:22:25
916,-6.673063791758659,7,1,77.99274820565802,39309,0.1598,0.567029,2026-04-02 14:22:25
917,-7.663753480088586,17,1,97.28277958075583,39319,0.1595,0.320418,2026-04-02 14:22:25
918,-28.581228825921755,29,1,181.1361091290219,39332,0.1592,0.224164,2026-04-02 14:22:26
919,-0.25394627490990607,4,1,18.931825001046903,39357,0.1588,0.072889,2026-04-02 14:22:26
920,0.015380327812851605,12,1,16.04276425907403,39433,0.1585,0.414191,2026-04-02 14:22:27
921,-86.69085075590353,108,1,517.9846932175114,39445,0.1582,0.270618,2026-04-02 14:22:27
922,-68.89271959792097,51,1,407.9004974402715,39501,0.1579,0.396221,2026-04-02 14:22:27
923,-34.6372212536416,61,1,343.1263341947893,39579,0.1576,0.170087,2026-04-02 14:22:28
924,-2.9299826534061406,18,1,51.78259165868294,39593,0.1573,0.244096,2026-04-02 14:22:28
925,-2.436735670968867,4,1,37.09375536758061,39617,0.1569,0.383075,2026-04-02 14:22:29
926,-173.76590549364022,181,1,936.4556254791122,39850,0.1566,0.147335,2026-04-02 14:22:31
927,-19.220899021602165,48,1,226.51919254232163,39888,0.1563,0.113096,2026-04-02 14:22:31
928,-38.47627420258024,46,1,381.1474786366765,39989,0.1560,0.153216,2026-04-02 14:22:32
929,-43.87198374949774,87,1,431.4683587549276,40001,0.1557,0.089593,2026-04-02 14:22:33
930,-70.75688386521882,57,1,509.629464988956,40051,0.1554,0.091430,2026-04-02 14:22:33
931,-0.9541626865538451,2,1,29.361900185243925,40074,0.1551,0.054607,2026-04-02 14:22:33
932,-10.000187423649574,18,1,126.37872480957877,40137,0.1548,0.182425,2026-04-02 14:22:34
933,-18.5411941722184,26,1,164.9715340984226,40213,0.1545,0.212524,2026-04-02 14:22:35
934,-130.93533434075917,122,1,741.9096875631935,40245,0.1541,0.331494,2026-04-02 14:22:35
935,-9.18654074647233,16,1,90.0391707451582,40269,0.1538,0.151205,2026-04-02 14:22:35
936,-99.13007244095192,114,1,611.6250717820208,40337,0.1535,0.101748,2026-04-02 14:22:36
937,-3.758394035988069,15,1,66.54912910256827,40369,0.1532,0.384036,2026-04-02 14:22:36
938,-9.462838054819596,20,1,151.97873086674457,40378,0.1529,0.417600,2026-04-02 14:22:37
939,-17.885561176927553,27,1,179.20511347690766,40558,0.1526,0.045102,2026-04-02 14:22:38
940,-24.34744619695827,56,1,210.72182413662145,40832,0.1523,0.580841,2026-04-02 14:22:41
941,-125.66605920164218,120,1,688.2624933661889,40841,0.1520,0.245387,2026-04-02 14:22:41
942,-137.52861864122988,189,1,1067.2329581600072,40857,0.1517,0.071270,2026-04-02 14:22:41
943,-45.77786400645746,74,1,351.514609278782,40860,0.1514,0.241958,2026-04-02 14:22:42
944,0.0387810725582457,3,1,19.447169499185343,40871,0.1511,0.156472,2026-04-02 14:22:42
945,-1.4190869683791603,4,1,32.68080671308332,40897,0.1508,0.195723,2026-04-02 14:22:42
946,-98.93170844140076,105,1,631.744552627756,40907,0.1505,0.147362,2026-04-02 14:22:42
947,-21.450647722888267,53,1,173.98894455453885,40981,0.1502,0.188377,2026-04-02 14:22:43
948,-14.914316733589587,20,1,134.75599100761985,41061,0.1499,0.236706,2026-04-02 14:22:44
949,-9.105644742984753,12,1,101.00657706207188,41082,0.1496,0.374041,2026-04-02 14:22:44
950,-13.154476493329113,11,1,135.0191363654313,41154,0.1493,0.742644,2026-04-02 14:22:45
951,-35.44465500867028,41,1,323.2730326945661,41158,0.1490,0.123092,2026-04-02 14:22:45
952,-70.18115220400429,57,1,403.0463725981255,41326,0.1487,0.325582,2026-04-02 14:22:46
953,-45.913909686788955,65,1,351.28769068896315,41427,0.1484,0.242620,2026-04-02 14:22:47
954,-132.1402368804012,200,0,1269.3944668257368,41432,0.1481,0.607167,2026-04-02 14:22:47
955,-0.11161158964314799,1,1,17.42271610521363,41440,0.1478,0.482390,2026-04-02 14:22:48
956,-117.88943082100603,136,1,863.4254873099121,41448,0.1475,0.202155,2026-04-02 14:22:48
957,-20.858237315465534,23,1,209.3863891510643,41512,0.1472,0.194513,2026-04-02 14:22:48
958,-34.63188307349143,44,1,249.11804073764455,41512,0.1469,0.194513,2026-04-02 14:22:48
959,-3.8640526065741514,8,1,75.30392216683906,41516,0.1466,0.091249,2026-04-02 14:22:48
960,-4.9831680802443294,14,1,70.52871552992434,41629,0.1463,0.211196,2026-04-02 14:22:50
961,-9.013410302809147,29,1,92.30430173691573,41664,0.1460,0.304430,2026-04-02 14:22:50
962,-23.644895126569867,35,1,124.57549451058024,41722,0.1457,0.090029,2026-04-02 14:22:51
963,-71.81422362644702,75,1,568.7174626433873,41748,0.1454,0.343725,2026-04-02 14:22:51
964,-21.719667062417493,18,1,145.18868634183713,41777,0.1452,0.291938,2026-04-02 14:22:51
965,-108.98551538016231,123,1,672.84002129344,41831,0.1449,0.169014,2026-04-02 14:22:52
966,-2.8941694315625237,6,1,56.548532794090534,41886,0.1446,0.170173,2026-04-02 14:22:52
967,-57.75649891784392,64,1,294.82239697851224,42027,0.1443,0.243014,2026-04-02 14:22:54
968,-0.27565836412144,5,1,18.460554331127668,42074,0.1440,0.418339,2026-04-02 14:22:54
969,-53.25759868689187,57,1,275.11275121999927,42119,0.1437,0.246216,2026-04-02 14:22:55
970,-86.18708304917638,94,1,509.4246184156877,42260,0.1434,0.057813,2026-04-02 14:22:56
971,-135.871011657918,150,1,909.2205160112406,42271,0.1431,0.378800,2026-04-02 14:22:56
972,-55.64064349683418,64,1,417.8366045211618,42289,0.1429,0.102131,2026-04-02 14:22:56
973,-0.03231886139243658,3,1,18.141972068506377,42301,0.1426,0.204394,2026-04-02 14:22:57
974,-4.770470770568985,5,1,55.075843036170944,42348,0.1423,0.127242,2026-04-02 14:22:57
975,-53.19470539571179,82,1,392.3147275611442,42372,0.1420,0.485363,2026-04-02 14:22:57
976,-11.485466022959434,18,1,109.9866026098222,42436,0.1417,0.302987,2026-04-02 14:22:58
977,-11.43448228414565,12,1,77.45133679655144,42538,0.1414,0.359754,2026-04-02 14:22:59
978,-28.281111839173768,59,1,317.31689683994693,42590,0.1411,0.603937,2026-04-02 14:23:00
979,-10.992756189476701,27,1,136.00292581219782,42592,0.1409,0.129779,2026-04-02 14:23:00
980,-14.096844940695798,46,1,150.40018609352504,42626,0.1406,0.296409,2026-04-02 14:23:00
981,-83.29295107545074,104,1,586.1740015722277,42713,0.1403,0.182326,2026-04-02 14:23:01
982,-5.382704337590326,34,1,68.14890621857722,42903,0.1400,0.530867,2026-04-02 14:23:03
983,-72.80167346307209,71,1,462.34250456919875,42914,0.1397,0.138068,2026-04-02 14:23:03
984,-27.003897111024806,30,1,208.20765409924846,42958,0.1395,0.196389,2026-04-02 14:23:03
985,-2.0417714296558787,9,1,44.67040317354087,42991,0.1392,0.189078,2026-04-02 14:23:04
986,-10.045896099927246,12,1,120.19068466624961,43003,0.1389,0.302218,2026-04-02 14:23:04
987,-42.80907403867182,54,1,291.42590618384935,43023,0.1386,0.084018,2026-04-02 14:23:04
988,-61.44940165554008,76,1,453.3561176229716,43143,0.1383,0.470321,2026-04-02 14:23:05
989,-8.307636602053288,18,1,112.74282127229785,43174,0.1381,0.200993,2026-04-02 14:23:06
990,-192.42679307874982,181,1,1108.767369186292,43178,0.1378,0.314573,2026-04-02 14:23:06
991,-76.44892195889493,80,1,534.3580037543209,43226,0.1375,0.456955,2026-04-02 14:23:06
992,-4.275150795425134,9,1,68.94492966344805,43251,0.1372,0.235499,2026-04-02 14:23:06
993,-5.620294841879441,11,1,67.73627966902814,43271,0.1370,0.360807,2026-04-02 14:23:07
994,-44.125791226785225,55,1,364.27117984649084,43430,0.1367,0.141027,2026-04-02 14:23:08
995,0.3657207648230596,1,1,9.40301769106515,43444,0.1364,0.409004,2026-04-02 14:23:08
996,-70.67064976405622,61,1,326.38354271730753,43489,0.1362,0.076933,2026-04-02 14:23:09
997,-61.28491487701208,72,1,463.8945990013043,43530,0.1359,0.256418,2026-04-02 14:23:09
998,-6.926902825641609,7,1,98.75095950286979,43551,0.1356,0.069334,2026-04-02 14:23:10
999,-285.16129997936457,200,0,1450.2714584712123,43653,0.1353,0.355699,2026-04-02 14:23:11
1000,-27.419070292165127,52,1,251.763113372021,43688,0.1351,0.398947,2026-04-02 14:23:11
1001,-23.162697655413275,35,1,189.88925560693733,43725,0.1348,0.302694,2026-04-02 14:23:11
1002,-6.390662445834103,13,1,93.1617559684395,43762,0.1345,0.600719,2026-04-02 14:23:12
1003,-8.32086700972578,16,1,74.78520583295023,43897,0.1343,0.139824,2026-04-02 14:23:13
1004,-40.23994239560762,51,1,355.1814071623929,43940,0.1340,0.171940,2026-04-02 14:23:14
1005,-48.454945533575476,103,1,451.80687941732907,43959,0.1337,0.255273,2026-04-02 14:23:14
1006,-56.405950942612115,62,1,376.59326372065084,44048,0.1335,0.208351,2026-04-02 14:23:15
1007,-31.142345650701206,38,1,244.24519329942473,44204,0.1332,0.247992,2026-04-02 14:23:16
1008,-1.4490535653231587,5,1,35.58076947957508,44251,0.1329,0.473151,2026-04-02 14:23:17
1009,-65.58946408496192,74,1,385.64527634084214,44278,0.1327,0.071157,2026-04-02 14:23:17
1010,-5.4129376598470555,6,1,56.46119956815796,44332,0.1324,0.272863,2026-04-02 14:23:18
1011,-33.09336814238757,41,1,240.45411422014055,44380,0.1321,0.176677,2026-04-02 14:23:18
1012,-54.285636452754844,78,1,335.4675191617645,44564,0.1319,0.336031,2026-04-02 14:23:20
1013,-53.62000400807871,80,1,411.78690339798067,44599,0.1316,0.060215,2026-04-02 14:23:21
1014,-8.698168856240843,28,1,95.27918678414771,44609,0.1313,0.058856,2026-04-02 14:23:21
1015,-173.4792780023954,130,1,1016.5930219353745,44758,0.1311,0.241740,2026-04-02 14:23:22
1016,-216.89196760277505,200,0,1164.3416059717904,44809,0.1308,0.035895,2026-04-02 14:23:23
1017,-278.81893051311613,200,0,1387.6316514712144,44833,0.1305,0.774797,2026-04-02 14:23:23
1018,-16.318059480259855,30,1,152.4036857627164,44853,0.1303,0.210117,2026-04-02 14:23:23
1019,-1.304638260033935,10,1,29.452866497738466,44893,0.1300,0.138943,2026-04-02 14:23:24
1020,-16.285110188610055,41,1,152.11173871519972,44894,0.1298,0.264826,2026-04-02 14:23:24
1021,-66.2353825007568,90,1,391.3336691024193,44967,0.1295,0.371150,2026-04-02 14:23:24
1022,-2.337575005162498,9,1,54.297639650588216,44972,0.1292,0.502453,2026-04-02 14:23:25
1023,-39.77683659538138,30,1,270.50940701352715,44998,0.1290,0.151318,2026-04-02 14:23:25
1024,-0.1419442440761664,1,1,15.767297493803339,45013,0.1287,0.189821,2026-04-02 14:23:25
1025,-12.71669033083586,22,1,160.79126407675756,45030,0.1285,0.157712,2026-04-02 14:23:25
1026,-18.59901037858872,19,1,137.6376220264159,45046,0.1282,0.180227,2026-04-02 14:23:25
1027,-1.3782025193955667,10,1,37.83613640824375,45049,0.1280,0.310410,2026-04-02 14:23:25
1028,-2.1075513042861065,4,1,41.21278346920638,45067,0.1277,0.438315,2026-04-02 14:23:26
1029,-0.28577973392894584,4,1,23.700060754029405,45106,0.1274,0.370692,2026-04-02 14:23:26
1030,-4.246597094497746,6,1,84.2023093406206,45161,0.1272,0.250864,2026-04-02 14:23:27
1031,-56.28296436757981,45,1,354.12454431913574,45186,0.1269,0.510755,2026-04-02 14:23:27
1032,-51.05254734573615,83,1,508.24197191118543,45251,0.1267,0.411700,2026-04-02 14:23:28
1033,-30.069165801788287,43,1,242.3463136251071,45392,0.1264,0.276375,2026-04-02 14:23:29
1034,-30.446369787460775,47,1,268.3550831304615,45426,0.1262,0.190108,2026-04-02 14:23:29
1035,-6.747872582676868,8,1,70.73914437015583,45462,0.1259,0.280859,2026-04-02 14:23:30
1036,-53.988291343282285,48,1,374.38330490687446,45547,0.1257,0.219092,2026-04-02 14:23:31
1037,-0.36728707500700636,3,1,20.094014223951287,45578,0.1254,0.314539,2026-04-02 14:23:31
1038,-55.86053698947982,49,1,500.51199214250096,45578,0.1252,0.314539,2026-04-02 14:23:31
1039,-52.557098540878314,43,1,291.6682263707849,45597,0.1249,0.371832,2026-04-02 14:23:31
1040,-212.3405245000694,168,1,1149.746973676405,45655,0.1247,0.176127,2026-04-02 14:23:32
1041,-9.295741693826235,11,1,96.09956250160334,45690,0.1244,0.559753,2026-04-02 14:23:32
1042,-0.8905147236859599,5,1,22.028062290583428,45701,0.1242,0.024568,2026-04-02 14:23:32
1043,-4.461470515157477,4,1,54.54980714445374,45727,0.1239,0.233132,2026-04-02 14:23:33
1044,-4.525953698176165,20,1,63.23668499236867,45740,0.1237,0.189290,2026-04-02 14:23:33
1045,-0.07701619241577473,4,1,11.390872340988539,45764,0.1234,0.443069,2026-04-02 14:23:33
1046,-2.4664280353755443,10,1,44.64481039973833,45827,0.1232,0.325279,2026-04-02 14:23:34
1047,-65.8588220199169,53,1,309.4625929704512,45845,0.1229,0.125056,2026-04-02 14:23:34
1048,-11.707272733732069,11,1,97.84787009239015,45856,0.1227,0.157077,2026-04-02 14:23:34
1049,-74.51906315452297,113,1,658.3565094586186,45859,0.1224,0.426926,2026-04-02 14:23:34
1050,-20.041001009974337,19,1,147.39830149812485,46014,0.1222,0.146641,2026-04-02 14:23:36
1051,-95.59999190054485,70,1,540.8056307348036,46015,0.1220,0.197671,2026-04-02 14:23:36
1052,-2.518901899605355,5,1,43.02042231215192,46059,0.1217,0.131088,2026-04-02 14:23:36
1053,-3.7786238666202867,8,1,58.07132718649761,46084,0.1215,0.184244,2026-04-02 14:23:36
1054,-48.88479178356331,38,1,259.1021744237481,46166,0.1212,0.258288,2026-04-02 14:23:37
1055,-25.68977699625897,49,1,286.3815409485262,46236,0.1210,0.043042,2026-04-02 14:23:38
1056,-16.764751777725905,23,1,191.0469156115198,46247,0.1207,0.265203,2026-04-02 14:23:38
1057,-16.911630779400024,53,1,159.51625718503715,46250,0.1205,0.280306,2026-04-02 14:23:38
1058,-0.3995937057567044,2,1,19.692415327233796,46273,0.1203,0.310292,2026-04-02 14:23:38
1059,-13.895662327660165,15,1,120.9196117953351,46289,0.1200,0.066256,2026-04-02 14:23:39
1060,-4.752626304245291,8,1,65.85276959171865,46315,0.1198,0.098776,2026-04-02 14:23:39
1061,-0.23585320157569084,8,1,19.29295073118652,46342,0.1195,0.248858,2026-04-02 14:23:39
1062,-240.64479152703268,177,1,1316.9757363667734,46399,0.1193,0.137180,2026-04-02 14:23:40
1063,-5.591922855512336,8,1,71.76339709455775,46469,0.1191,0.213071,2026-04-02 14:23:41
